instance_path,n,m,category
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round46_restrict465_maplesat_preprocess.cnf,22040,137035,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round46_restrict470_maplesat_preprocess.cnf,21883,136017,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round46_restrict475_maplesat_preprocess.cnf,21670,134576,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round46_restrict480_maplesat_preprocess.cnf,20841,128276,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round46_restrict485_maplesat_preprocess.cnf,20719,127305,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round46_restrict490_maplesat_preprocess.cnf,20605,126409,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round46_restrict495_maplesat_preprocess.cnf,20454,125108,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round46_restrict500_maplesat_preprocess.cnf,20255,123609,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round46_restrict505_maplesat_preprocess.cnf,19917,121362,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round46_restrict510_maplesat_preprocess.cnf,19357,117526,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round48_restrict440_maplesat_preprocess.cnf,24193,151592,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round48_restrict445_maplesat_preprocess.cnf,24048,150713,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round48_restrict450_maplesat_preprocess.cnf,23919,149869,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round48_restrict455_maplesat_preprocess.cnf,23830,149197,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round48_restrict460_maplesat_preprocess.cnf,23727,148393,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round48_restrict465_maplesat_preprocess.cnf,23601,147429,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round48_restrict470_maplesat_preprocess.cnf,23439,146354,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round48_restrict475_maplesat_preprocess.cnf,23210,144793,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round48_restrict480_maplesat_preprocess.cnf,22413,138792,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round48_restrict485_maplesat_preprocess.cnf,22314,137927,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round48_restrict490_maplesat_preprocess.cnf,22195,137000,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round48_restrict495_maplesat_preprocess.cnf,22038,135649,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round48_restrict500_maplesat_preprocess.cnf,21856,134265,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round48_restrict505_maplesat_preprocess.cnf,21542,132239,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round48_restrict510_maplesat_preprocess.cnf,20976,128309,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round50_restrict440_maplesat_preprocess.cnf,25794,162251,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round50_restrict445_maplesat_preprocess.cnf,25623,161173,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round50_restrict450_maplesat_preprocess.cnf,25487,160284,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round50_restrict455_maplesat_preprocess.cnf,25395,159574,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round50_restrict460_maplesat_preprocess.cnf,25293,158743,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round50_restrict465_maplesat_preprocess.cnf,25175,157827,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round50_restrict470_maplesat_preprocess.cnf,25017,156808,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round50_restrict475_maplesat_preprocess.cnf,24790,155248,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round50_restrict480_maplesat_preprocess.cnf,24062,149583,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round50_restrict485_maplesat_preprocess.cnf,23954,148691,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round50_restrict490_maplesat_preprocess.cnf,23840,147781,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round50_restrict495_maplesat_preprocess.cnf,23687,146428,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round50_restrict500_maplesat_preprocess.cnf,23472,144864,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round50_restrict505_maplesat_preprocess.cnf,23145,142560,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round50_restrict510_maplesat_preprocess.cnf,22583,138768,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round52_restrict440_maplesat_preprocess.cnf,27510,173510,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round52_restrict445_maplesat_preprocess.cnf,27351,172523,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round52_restrict450_maplesat_preprocess.cnf,27220,171660,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round52_restrict455_maplesat_preprocess.cnf,27136,170983,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round52_restrict460_maplesat_preprocess.cnf,27035,170178,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round52_restrict465_maplesat_preprocess.cnf,26910,169213,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round52_restrict470_maplesat_preprocess.cnf,26763,168199,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round52_restrict475_maplesat_preprocess.cnf,26526,166581,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round52_restrict480_maplesat_preprocess.cnf,25784,160861,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round52_restrict485_maplesat_preprocess.cnf,25674,159937,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round52_restrict490_maplesat_preprocess.cnf,25565,159032,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round52_restrict495_maplesat_preprocess.cnf,25409,157824,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round52_restrict500_maplesat_preprocess.cnf,25202,156364,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round52_restrict505_maplesat_preprocess.cnf,24891,154328,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round52_restrict510_maplesat_preprocess.cnf,24370,150726,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round54_restrict440_maplesat_preprocess.cnf,29074,183954,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round54_restrict445_maplesat_preprocess.cnf,28917,183006,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round54_restrict450_maplesat_preprocess.cnf,28785,182138,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round54_restrict455_maplesat_preprocess.cnf,28694,181430,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round54_restrict460_maplesat_preprocess.cnf,28622,180826,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round54_restrict465_maplesat_preprocess.cnf,28495,179866,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round54_restrict470_maplesat_preprocess.cnf,28347,178857,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round54_restrict475_maplesat_preprocess.cnf,28153,177572,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round54_restrict480_maplesat_preprocess.cnf,27372,171456,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round54_restrict485_maplesat_preprocess.cnf,27265,170557,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round54_restrict490_maplesat_preprocess.cnf,27150,169645,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round54_restrict495_maplesat_preprocess.cnf,26978,168238,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round54_restrict500_maplesat_preprocess.cnf,26785,166752,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round54_restrict505_maplesat_preprocess.cnf,26463,164663,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round54_restrict510_maplesat_preprocess.cnf,25941,161061,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round56_restrict440_maplesat_preprocess.cnf,30690,194679,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round56_restrict445_maplesat_preprocess.cnf,30527,193691,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round56_restrict450_maplesat_preprocess.cnf,30381,192736,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round56_restrict455_maplesat_preprocess.cnf,30297,192053,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round56_restrict460_maplesat_preprocess.cnf,30198,191293,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round56_restrict465_maplesat_preprocess.cnf,30068,190326,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round56_restrict470_maplesat_preprocess.cnf,29918,189338,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round56_restrict475_maplesat_preprocess.cnf,29690,187783,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round56_restrict480_maplesat_preprocess.cnf,28893,181727,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round56_restrict485_maplesat_preprocess.cnf,28797,180871,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round56_restrict490_maplesat_preprocess.cnf,28680,179946,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round56_restrict495_maplesat_preprocess.cnf,28516,178575,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round56_restrict500_maplesat_preprocess.cnf,28329,177134,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round56_restrict505_maplesat_preprocess.cnf,27997,174948,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round56_restrict510_maplesat_preprocess.cnf,27407,170828,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round58_restrict440_maplesat_preprocess.cnf,32342,205658,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round58_restrict445_maplesat_preprocess.cnf,32171,204625,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round58_restrict450_maplesat_preprocess.cnf,32046,203791,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round58_restrict455_maplesat_preprocess.cnf,31966,203162,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round58_restrict460_maplesat_preprocess.cnf,31854,202321,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round58_restrict465_maplesat_preprocess.cnf,31737,201383,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round58_restrict470_maplesat_preprocess.cnf,31595,200377,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round58_restrict475_maplesat_preprocess.cnf,31348,198729,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round58_restrict480_maplesat_preprocess.cnf,30591,192906,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round58_restrict485_maplesat_preprocess.cnf,30477,191985,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round58_restrict490_maplesat_preprocess.cnf,30367,191074,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round58_restrict495_maplesat_preprocess.cnf,30194,189595,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round58_restrict500_maplesat_preprocess.cnf,29999,188156,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round58_restrict505_maplesat_preprocess.cnf,29664,185951,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round58_restrict510_maplesat_preprocess.cnf,29105,182085,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round60_restrict440_maplesat_preprocess.cnf,33969,216370,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round60_restrict445_maplesat_preprocess.cnf,33798,215308,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round60_restrict450_maplesat_preprocess.cnf,33670,214466,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round60_restrict455_maplesat_preprocess.cnf,33595,213823,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round60_restrict460_maplesat_preprocess.cnf,33485,213028,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round60_restrict465_maplesat_preprocess.cnf,33376,212138,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round60_restrict470_maplesat_preprocess.cnf,33224,211103,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round60_restrict475_maplesat_preprocess.cnf,32992,209559,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round60_restrict480_maplesat_preprocess.cnf,32210,203605,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round60_restrict485_maplesat_preprocess.cnf,32087,202607,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round60_restrict490_maplesat_preprocess.cnf,31975,201697,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round60_restrict495_maplesat_preprocess.cnf,31819,200369,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round60_restrict500_maplesat_preprocess.cnf,31635,198980,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round60_restrict505_maplesat_preprocess.cnf,31308,196843,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round60_restrict510_maplesat_preprocess.cnf,30760,193187,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round62_restrict440_maplesat_preprocess.cnf,35633,227396,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round62_restrict445_maplesat_preprocess.cnf,35478,226440,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round62_restrict450_maplesat_preprocess.cnf,35363,225690,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round62_restrict455_maplesat_preprocess.cnf,35274,224983,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round62_restrict460_maplesat_preprocess.cnf,35179,224251,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round62_restrict465_maplesat_preprocess.cnf,35054,223333,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round62_restrict470_maplesat_preprocess.cnf,34914,222377,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round62_restrict475_maplesat_preprocess.cnf,34710,221013,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round62_restrict480_maplesat_preprocess.cnf,33888,214651,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round62_restrict485_maplesat_preprocess.cnf,33784,213769,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round62_restrict490_maplesat_preprocess.cnf,33661,212809,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round62_restrict495_maplesat_preprocess.cnf,33512,211789,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round62_restrict500_maplesat_preprocess.cnf,33342,210598,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round62_restrict505_maplesat_preprocess.cnf,33094,208907,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round62_restrict510_maplesat_preprocess.cnf,32631,205892,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round64_restrict440_maplesat_preprocess.cnf,37227,238057,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round64_restrict445_maplesat_preprocess.cnf,37061,237000,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round64_restrict450_maplesat_preprocess.cnf,36932,236173,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round64_restrict455_maplesat_preprocess.cnf,36855,235547,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round64_restrict460_maplesat_preprocess.cnf,36772,234888,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round64_restrict465_maplesat_preprocess.cnf,36646,233933,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round64_restrict470_maplesat_preprocess.cnf,36490,232894,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round64_restrict475_maplesat_preprocess.cnf,36269,231514,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round64_restrict480_maplesat_preprocess.cnf,35458,225172,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round64_restrict485_maplesat_preprocess.cnf,35332,224196,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round64_restrict490_maplesat_preprocess.cnf,35214,223263,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round64_restrict495_maplesat_preprocess.cnf,35069,222088,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round64_restrict500_maplesat_preprocess.cnf,34868,220611,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round64_restrict505_maplesat_preprocess.cnf,34561,218579,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_dot_matrix_restricted/round64_restrict510_maplesat_preprocess.cnf,34021,214865,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds18_maplesat_preprocess.cnf,5557,30760,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds19_maplesat_preprocess.cnf,7251,41180,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds20_maplesat_preprocess.cnf,8953,51914,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds21_maplesat_preprocess.cnf,10454,61565,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds22_maplesat_preprocess.cnf,11624,69004,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds23_maplesat_preprocess.cnf,12687,75971,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds24_maplesat_preprocess.cnf,13862,83530,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds25_maplesat_preprocess.cnf,14661,88866,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds26_maplesat_preprocess.cnf,15465,94204,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds27_maplesat_preprocess.cnf,16307,99736,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds28_maplesat_preprocess.cnf,17128,105114,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds29_maplesat_preprocess.cnf,17965,110649,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds30_maplesat_preprocess.cnf,18748,115840,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds31_maplesat_preprocess.cnf,19601,121524,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds32_maplesat_preprocess.cnf,20446,127036,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds33_maplesat_preprocess.cnf,21253,132391,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds34_maplesat_preprocess.cnf,22090,137889,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds35_maplesat_preprocess.cnf,22871,143072,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds36_maplesat_preprocess.cnf,23681,148480,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds37_maplesat_preprocess.cnf,24536,154081,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds38_maplesat_preprocess.cnf,25276,159117,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds39_maplesat_preprocess.cnf,26191,165000,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds40_maplesat_preprocess.cnf,26956,170168,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds41_maplesat_preprocess.cnf,27792,175669,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds42_maplesat_preprocess.cnf,28627,181144,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds43_maplesat_preprocess.cnf,29399,186351,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds44_maplesat_preprocess.cnf,30245,191881,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds45_maplesat_preprocess.cnf,31087,197434,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds46_maplesat_preprocess.cnf,31901,202780,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds47_maplesat_preprocess.cnf,32676,207985,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds48_maplesat_preprocess.cnf,33483,213346,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds49_maplesat_preprocess.cnf,34361,219055,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds50_maplesat_preprocess.cnf,35154,224321,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds51_maplesat_preprocess.cnf,35970,229767,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds52_maplesat_preprocess.cnf,36784,235146,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds53_maplesat_preprocess.cnf,37661,240811,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds54_maplesat_preprocess.cnf,38401,245869,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds55_maplesat_preprocess.cnf,39266,251522,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds56_maplesat_preprocess.cnf,40078,256952,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds57_maplesat_preprocess.cnf,40914,262415,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds58_maplesat_preprocess.cnf,41695,267629,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds59_maplesat_preprocess.cnf,42516,273024,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds60_maplesat_preprocess.cnf,43338,278502,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds61_maplesat_preprocess.cnf,44139,283833,crypto
